dataset_id,frame_id,timestamp,width,height,num_objects,output_frame
cao_qiao_001,456,15.215215,3840,2160,17,456
cao_qiao_001,457,15.248582,3840,2160,17,457
cao_qiao_001,458,15.281949,3840,2160,18,458
cao_qiao_001,459,15.315315,3840,2160,16,459
cao_qiao_001,460,15.348682,3840,2160,16,460
cao_qiao_001,461,15.382049,3840,2160,16,461
cao_qiao_001,462,15.415415,3840,2160,17,462
cao_qiao_001,463,15.448782,3840,2160,18,463
cao_qiao_001,464,15.482149,3840,2160,18,464
cao_qiao_001,465,15.515516,3840,2160,18,465
cao_qiao_001,466,15.548882,3840,2160,17,466
cao_qiao_001,467,15.582249,3840,2160,17,467
cao_qiao_001,468,15.615616,3840,2160,17,468
cao_qiao_001,469,15.648982,3840,2160,17,469
cao_qiao_001,470,15.682349,3840,2160,17,470
cao_qiao_001,471,15.715716,3840,2160,18,471
cao_qiao_001,472,15.749082,3840,2160,19,472
cao_qiao_001,473,15.782449,3840,2160,17,473
cao_qiao_001,474,15.815816,3840,2160,17,474
cao_qiao_001,475,15.849183,3840,2160,17,475
cao_qiao_001,476,15.882549,3840,2160,18,476
cao_qiao_001,477,15.915916,3840,2160,18,477
cao_qiao_001,478,15.949283,3840,2160,18,478
cao_qiao_001,479,15.982649,3840,2160,18,479
cao_qiao_001,480,16.016016,3840,2160,18,480
cao_qiao_001,481,16.049383,3840,2160,18,481
cao_qiao_001,482,16.082749,3840,2160,18,482
cao_qiao_001,483,16.116116,3840,2160,18,483
cao_qiao_001,484,16.149483,3840,2160,19,484
cao_qiao_001,485,16.182850,3840,2160,18,485
cao_qiao_001,486,16.216216,3840,2160,18,486
cao_qiao_001,487,16.249583,3840,2160,18,487
cao_qiao_001,488,16.282950,3840,2160,17,488
cao_qiao_001,489,16.316316,3840,2160,18,489
cao_qiao_001,490,16.349683,3840,2160,18,490
cao_qiao_001,491,16.383050,3840,2160,19,491
cao_qiao_001,492,16.416416,3840,2160,19,492
cao_qiao_001,493,16.449783,3840,2160,18,493
cao_qiao_001,494,16.483150,3840,2160,18,494
cao_qiao_001,495,16.516517,3840,2160,19,495
cao_qiao_001,496,16.549883,3840,2160,18,496
cao_qiao_001,497,16.583250,3840,2160,18,497
cao_qiao_001,498,16.616617,3840,2160,18,498
cao_qiao_001,499,16.649983,3840,2160,18,499
cao_qiao_001,500,16.683350,3840,2160,18,500
cao_qiao_001,501,16.716717,3840,2160,18,501
cao_qiao_001,502,16.750083,3840,2160,18,502
cao_qiao_001,503,16.783450,3840,2160,17,503
cao_qiao_001,504,16.816817,3840,2160,18,504
cao_qiao_001,505,16.850184,3840,2160,18,505
cao_qiao_001,506,16.883550,3840,2160,19,506
cao_qiao_001,507,16.916917,3840,2160,21,507
cao_qiao_001,508,16.950284,3840,2160,21,508
cao_qiao_001,509,16.983650,3840,2160,21,509
cao_qiao_001,510,17.017017,3840,2160,20,510
cao_qiao_001,511,17.050384,3840,2160,20,511
cao_qiao_001,512,17.083750,3840,2160,20,512
cao_qiao_001,513,17.117117,3840,2160,20,513
cao_qiao_001,514,17.150484,3840,2160,19,514
cao_qiao_001,515,17.183851,3840,2160,19,515
cao_qiao_001,516,17.217217,3840,2160,19,516
cao_qiao_001,517,17.250584,3840,2160,20,517
cao_qiao_001,518,17.283951,3840,2160,19,518
cao_qiao_001,519,17.317317,3840,2160,19,519
cao_qiao_001,520,17.350684,3840,2160,19,520
cao_qiao_001,521,17.384051,3840,2160,19,521
cao_qiao_001,522,17.417417,3840,2160,18,522
cao_qiao_001,523,17.450784,3840,2160,18,523
cao_qiao_001,524,17.484151,3840,2160,18,524
cao_qiao_001,525,17.517518,3840,2160,19,525
cao_qiao_001,526,17.550884,3840,2160,19,526
cao_qiao_001,527,17.584251,3840,2160,20,527
cao_qiao_001,528,17.617618,3840,2160,20,528
cao_qiao_001,529,17.650984,3840,2160,21,529
cao_qiao_001,530,17.684351,3840,2160,21,530
cao_qiao_001,531,17.717718,3840,2160,19,531
cao_qiao_001,532,17.751084,3840,2160,18,532
cao_qiao_001,533,17.784451,3840,2160,18,533
cao_qiao_001,534,17.817818,3840,2160,19,534
cao_qiao_001,535,17.851185,3840,2160,19,535
